Symbol,Entry Date,Exit Date,Entry,Exit,Qty,PNL,Result,ML Conf,AI Score,Equity,Peak,Drawdown (%)
Alkindo Naratama Tbk.,2021-03-12,2021-03-18,466,460.0,41464,-248784.0,TIMEOUT,0.574,65,77040382.0,138388944.0,-44.33053698278094
Alkindo Naratama Tbk.,2021-03-18,2021-03-22,460,460.0,41869,0.0,TIMEOUT,0.556,65,77040382.0,138388944.0,-44.33053698278094
Alkindo Naratama Tbk.,2021-03-18,2021-03-24,460,462.0,41869,83738.0,TIMEOUT,0.556,65,77124120.0,138388944.0,-44.27002781378258
Alkindo Naratama Tbk.,2021-03-22,2021-03-25,460,462.0,41915,83830.0,TIMEOUT,0.556,65,77207950.0,138388944.0,-44.209452165485125
Alkindo Naratama Tbk.,2021-03-25,2021-03-29,462,476.0,41779,584906.0,TIMEOUT,0.617,65,77792856.0,138388944.0,-43.78679845985384
Alkindo Naratama Tbk.,2021-03-25,2021-03-31,462,490.0,42095,1166873.0,TP,0.617,65,78959729.0,138388944.0,-42.94361477315702
Alkindo Naratama Tbk.,2021-03-31,2021-04-01,500,480.0,39479,-789580.0,SL,0.674,65,78170149.0,138388944.0,-43.51416613165283
Alkindo Naratama Tbk.,2021-04-09,2021-04-13,476,505.0,41055,1172531.0,TP,0.55,65,79342680.0,138388944.0,-42.666893968061494
Alkindo Naratama Tbk.,2021-04-14,2021-04-15,500,530.0,39671,1190130.0,TP,0.578,65,80532810.0,138388944.0,-41.8069047481134
Alkindo Naratama Tbk.,2021-04-19,2021-04-20,750,795.0,26844,1207980.0,TP,0.675,65,81740790.0,138388944.0,-40.93401709893819
Alkindo Naratama Tbk.,2021-04-22,2021-04-22,840,806.0,24327,-817387.0,SL,0.709,65,80923403.0,138388944.0,-41.5246618255863
Alkindo Naratama Tbk.,2021-04-22,2021-04-23,840,890.0,24084,1213834.0,TP,0.715,65,82137236.0,138388944.0,-40.647544792306526
Alkindo Naratama Tbk.,2021-04-28,2021-05-03,840,890.0,24445,1232028.0,TP,0.679,65,83369264.0,138388944.0,-39.75728003242802
Alkindo Naratama Tbk.,2021-05-03,2021-05-03,920,883.0,22654,-833667.0,SL,0.709,65,82535597.0,138388944.0,-40.359688704612125
Alkindo Naratama Tbk.,2021-05-03,2021-05-05,920,883.0,22428,-825350.0,SL,0.712,65,81710247.0,138388944.0,-40.956087503637576
Alkindo Naratama Tbk.,2021-05-10,2021-05-11,890,854.0,22952,-817091.0,SL,0.582,65,80893155.0,138388944.0,-41.54651906296792
Alkindo Naratama Tbk.,2021-05-25,2021-06-02,865,917.0,23379,1213370.0,TP,0.599,65,82106526.0,138388944.0,-40.66973587138579
Alkindo Naratama Tbk.,2021-06-03,2021-06-04,905,959.0,22681,1231578.0,TP,0.57,65,83338104.0,138388944.0,-39.779796281992006
Alkindo Naratama Tbk.,2021-06-08,2021-06-09,1005,965.0,20730,-833346.0,SL,0.676,65,82504758.0,138388944.0,-40.38197299923034
Alkindo Naratama Tbk.,2021-09-07,2021-09-09,740,710.0,27873,-825041.0,SL,0.638,65,81679717.0,138388944.0,-40.97814851452295
Alkindo Naratama Tbk.,2021-09-07,2021-09-09,740,710.0,27594,-816782.0,SL,0.638,65,80862935.0,138388944.0,-41.56835606751938
Alkindo Naratama Tbk.,2021-09-14,2021-09-15,745,715.0,27135,-808623.0,SL,0.631,65,80054312.0,138388944.0,-42.152667918327346
Alkindo Naratama Tbk.,2021-09-20,2021-09-24,735,706.0,27229,-800533.0,SL,0.579,65,79253779.0,138388944.0,-42.73113392642117
Alkindo Naratama Tbk.,2021-09-28,2021-09-29,755,800.0,26242,1188763.0,TP,0.575,65,80442542.0,138388944.0,-41.87213250214555
Alkindo Naratama Tbk.,2021-11-01,2021-11-04,755,800.0,26636,1206611.0,TP,0.613,65,81649152.0,138388944.0,-41.00023481644603
Alkindo Naratama Tbk.,2021-11-04,2021-11-09,775,822.0,26338,1224717.0,TP,0.638,65,82873869.0,138388944.0,-40.11525299304257
Alkindo Naratama Tbk.,2021-11-09,2021-11-10,835,802.0,24812,-828721.0,SL,0.666,65,82045149.0,138388944.0,-40.71408695769801
Alkindo Naratama Tbk.,2021-11-16,2021-11-22,785,832.0,26129,1230676.0,TP,0.587,65,83275825.0,138388944.0,-39.82479915447581
Alkindo Naratama Tbk.,2021-11-19,2021-11-23,820,787.0,25388,-832726.0,SL,0.624,65,82443098.0,138388944.0,-40.42652858164739
Alkindo Naratama Tbk.,2021-11-25,2021-11-26,825,874.0,24982,1236609.0,TP,0.621,65,83679707.0,138388944.0,-39.53295358623446
Alkindo Naratama Tbk.,2021-11-30,2022-01-04,1020,1081.0,20509,1255151.0,TP,0.657,65,84934858.0,138388944.0,-38.62598012164902
Alkindo Naratama Tbk.,2022-01-05,2022-01-07,1120,1187.0,18958,1273978.0,TP,0.719,65,86208836.0,138388944.0,-37.70540224658409
Alkindo Naratama Tbk.,2022-01-10,2022-01-12,1155,1109.0,18659,-862046.0,SL,0.727,65,85346790.0,138388944.0,-38.328317614736626
Alkindo Naratama Tbk.,2022-01-14,2022-01-17,1320,1399.0,16164,1280189.0,TP,0.725,65,86626979.0,138388944.0,-37.403251664381514
Alkindo Naratama Tbk.,2022-01-17,2022-01-17,1380,1325.0,15693,-866254.0,SL,0.726,65,85760725.0,138388944.0,-38.029207737866685
Alkindo Naratama Tbk.,2022-02-15,2022-02-18,1335,1282.0,16060,-857604.0,SL,0.569,65,84903121.0,138388944.0,-38.64891331203452
Alkindo Naratama Tbk.,2022-03-23,2022-03-28,1095,1065.0,19384,-581520.0,TIMEOUT,0.558,65,84321601.0,138388944.0,-39.069120290418574
Alkindo Naratama Tbk.,2022-03-29,2022-04-01,1070,1027.0,19701,-843203.0,SL,0.599,65,83478398.0,138388944.0,-39.67841968647438
Alkindo Naratama Tbk.,2022-04-18,2022-04-18,1065,1022.0,19595,-834747.0,SL,0.565,65,82643651.0,138388944.0,-40.281608767821794
Alkindo Naratama Tbk.,2022-04-18,2022-04-20,1065,1022.0,19399,-826397.0,SL,0.558,65,81817254.0,138388944.0,-40.87876413017502
Alkindo Naratama Tbk.,2022-05-27,2022-05-31,945,955.0,21644,216440.0,TIMEOUT,0.626,65,82033694.0,138388944.0,-40.72236435303675
Alkindo Naratama Tbk.,2022-05-31,2022-06-02,955,970.0,21474,322110.0,TIMEOUT,0.622,65,82355804.0,138388944.0,-40.48960732007609
Alkindo Naratama Tbk.,2022-06-02,2022-06-07,970,931.0,21225,-823530.0,SL,0.631,65,81532274.0,138388944.0,-41.08469098514112
Alkindo Naratama Tbk.,2022-06-02,2022-06-07,970,931.0,21013,-815304.0,SL,0.631,65,80716969.0,138388944.0,-41.6738312563466
Alkindo Naratama Tbk.,2022-06-09,2022-06-13,1040,998.0,19403,-807165.0,SL,0.667,65,79909805.0,138388944.0,-42.25708883218301
Alkindo Naratama Tbk.,2022-07-08,2022-07-11,805,853.0,24816,1198613.0,TP,0.556,65,81108417.0,138388944.0,-41.39097050989854
Alkindo Naratama Tbk.,2022-07-11,2022-07-11,845,811.0,23996,-811065.0,SL,0.575,65,80297353.0,138388944.0,-41.97704622993583
Alkindo Naratama Tbk.,2022-07-21,2022-07-25,825,845.0,24332,486640.0,TIMEOUT,0.57,65,80783993.0,138388944.0,-41.62539964175173
Alkindo Naratama Tbk.,2022-07-22,2022-07-27,835,825.0,24186,-241860.0,TIMEOUT,0.582,65,80542133.0,138388944.0,-41.80016793827114
Alkindo Naratama Tbk.,2025-09-22,2025-09-25,498,492.0,40432,-242592.0,TIMEOUT,0.568,65,80299541.0,138388944.0,-41.97546517877902
Alkindo Naratama Tbk.,2025-09-29,2025-11-03,494,524.0,40637,1204481.0,TP,0.596,65,81504021.0,138388944.0,-41.105106633373836
Alkindo Naratama Tbk.,2025-09-30,2025-11-03,494,524.0,41246,1222531.0,TP,0.552,65,82726553.0,138388944.0,-40.22170369332394
Alkindo Naratama Tbk.,2025-11-06,2026-01-02,525,556.0,39393,1240880.0,TP,0.705,65,83967432.0,138388944.0,-39.32504319131158
Allo Bank Indonesia Tbk.,2021-07-12,2021-07-13,2700,2862.0,7774,1259388.0,TP,0.571,65,85226820.0,138388944.0,-38.41500806596226
Allo Bank Indonesia Tbk.,2021-07-19,2021-07-21,2590,2486.0,8226,-852214.0,SL,0.558,65,84374607.0,138388944.0,-39.03081809772318
Allo Bank Indonesia Tbk.,2021-07-30,2021-09-01,2720,2611.0,7755,-843744.0,SL,0.638,65,83530863.0,138388944.0,-39.64050842096172
Allo Bank Indonesia Tbk.,2021-09-10,2021-09-13,2830,3000.0,7379,1252954.0,TP,0.588,65,84783817.0,138388944.0,-38.73512251094278
Allo Bank Indonesia Tbk.,2021-09-15,2021-09-16,3470,3678.0,6108,1271686.0,TP,0.62,65,86055502.0,138388944.0,-37.81620156014775
Allo Bank Indonesia Tbk.,2021-09-20,2021-09-22,3550,3763.0,6060,1290780.0,TP,0.618,65,87346282.0,138388944.0,-36.88348254178455
Allo Bank Indonesia Tbk.,2021-09-24,2021-09-27,4010,3850.0,5445,-873378.0,SL,0.707,65,86472904.0,138388944.0,-37.514586425343346
Allo Bank Indonesia Tbk.,2021-09-29,2021-11-01,3770,3996.0,5734,1297031.0,TP,0.67,65,87769935.0,138388944.0,-36.57735042764688
Allo Bank Indonesia Tbk.,2021-11-02,2021-11-03,5950,6307.0,3687,1316259.0,TP,0.669,65,89086194.0,138388944.0,-35.626220256438984
Allo Bank Indonesia Tbk.,2021-11-08,2021-11-15,7600,8056.0,2930,1336080.0,TP,0.707,65,90422274.0,138388944.0,-34.6607674092809
Allo Bank Indonesia Tbk.,2021-11-12,2021-11-15,7625,8082.0,2964,1356030.0,TP,0.705,65,91778304.0,138388944.0,-33.68089867063369
Allo Bank Indonesia Tbk.,2021-11-17,2021-11-23,7975,7656.0,2877,-917763.0,SL,0.737,65,90860541.0,138388944.0,-34.344075203001765
Allo Bank Indonesia Tbk.,2022-01-03,2022-01-04,7900,8374.0,2875,1362750.0,TP,0.577,65,92223291.0,138388944.0,-33.359350585116104
Allo Bank Indonesia Tbk.,2022-01-06,2022-01-10,9750,9360.0,2364,-921960.0,SL,0.627,65,91301331.0,138388944.0,-34.02555987420498
Allo Bank Indonesia Tbk.,2022-01-07,2022-01-07,10150,9744.0,2248,-912688.0,SL,0.631,65,90388643.0,138388944.0,-34.68506920610652
Allo Bank Indonesia Tbk.,2022-01-14,2022-01-17,6025,5784.0,3750,-903750.0,SL,0.551,65,89484893.0,138388944.0,-35.3381199295805
Allo Bank Indonesia Tbk.,2022-01-20,2022-01-21,5525,5856.0,4049,1342244.0,TP,0.552,65,90827137.0,138388944.0,-34.368212969382874
Allo Bank Indonesia Tbk.,2022-02-07,2022-02-10,5500,5650.0,4128,619200.0,TIMEOUT,0.573,65,91446337.0,138388944.0,-33.92077838241182
Allo Bank Indonesia Tbk.,2022-02-10,2022-02-16,5650,5525.0,4046,-505750.0,TIMEOUT,0.604,65,90940587.0,138388944.0,-34.286233877180244
Allo Bank Indonesia Tbk.,2022-02-15,2022-02-18,5550,5883.0,4096,1363968.0,TP,0.555,65,92304555.0,138388944.0,-33.30062913118262
Allo Bank Indonesia Tbk.,2022-02-18,2022-02-22,5825,5592.0,3961,-922913.0,SL,0.619,65,91381642.0,138388944.0,-33.96752705909802
Allo Bank Indonesia Tbk.,2022-02-22,2022-02-24,5575,5352.0,4097,-913631.0,SL,0.568,65,90468011.0,138388944.0,-34.62771780381531
Allo Bank Indonesia Tbk.,2022-02-25,2022-03-08,5450,5232.0,4149,-904482.0,SL,0.557,65,89563529.0,138388944.0,-35.28129747127776
Allo Bank Indonesia Tbk.,2022-03-04,2022-03-07,5500,5280.0,4071,-895620.0,SL,0.552,65,88667909.0,138388944.0,-35.92847344799451
Allo Bank Indonesia Tbk.,2022-03-18,2022-03-22,5425,5208.0,4086,-886662.0,SL,0.594,65,87781247.0,138388944.0,-36.56917636426216
Allo Bank Indonesia Tbk.,2022-03-28,2022-03-29,5300,5618.0,4140,1316520.0,TP,0.645,65,89097767.0,138388944.0,-35.61785759417313
Allo Bank Indonesia Tbk.,2022-04-01,2022-04-05,5675,5448.0,3925,-890975.0,SL,0.682,65,88206792.0,138388944.0,-36.26167708888652
Allo Bank Indonesia Tbk.,2022-04-01,2022-04-05,5675,5448.0,3885,-881895.0,SL,0.682,65,87324897.0,138388944.0,-36.8989353658194
Allo Bank Indonesia Tbk.,2022-04-06,2022-04-07,5500,5830.0,3969,1309770.0,TP,0.581,65,88634667.0,138388944.0,-35.952494153001126
Allo Bank Indonesia Tbk.,2022-04-06,2022-04-07,5500,5830.0,4028,1329240.0,TP,0.591,65,89963907.0,138388944.0,-34.99198389721075
Allo Bank Indonesia Tbk.,2022-04-12,2022-04-18,5900,5900.0,3812,0.0,TIMEOUT,0.643,65,89963907.0,138388944.0,-34.99198389721075
Allo Bank Indonesia Tbk.,2022-04-18,2022-04-20,5900,6254.0,3812,1349448.0,TP,0.632,65,91313355.0,138388944.0,-34.01687131885333
Allo Bank Indonesia Tbk.,2022-04-18,2022-04-20,5900,6254.0,3869,1369626.0,TP,0.611,65,92682981.0,138388944.0,-33.02717809596119
Allo Bank Indonesia Tbk.,2022-04-22,2022-04-26,6300,6425.0,3677,459625.0,TIMEOUT,0.632,65,93142606.0,138388944.0,-32.695052575876296
Allo Bank Indonesia Tbk.,2022-04-26,2022-05-09,6425,6168.0,3624,-931368.0,SL,0.68,65,92211238.0,138388944.0,-33.36806009589899
Allo Bank Indonesia Tbk.,2022-05-09,2022-05-10,6050,5808.0,3810,-922020.0,SL,0.57,65,91289218.0,138388944.0,-34.03431274105249
Allo Bank Indonesia Tbk.,2022-05-11,2022-05-13,6100,5856.0,3741,-912804.0,SL,0.611,65,90376414.0,138388944.0,-34.693905894678984
Allo Bank Indonesia Tbk.,2022-06-27,2022-06-30,4060,3898.0,5565,-903756.0,SL,0.599,65,89472658.0,138388944.0,-35.34696095375943
Allo Bank Indonesia Tbk.,2022-06-30,2022-07-01,3800,3648.0,5886,-894672.0,SL,0.588,65,88577986.0,138388944.0,-35.993451904655046
Allo Bank Indonesia Tbk.,2025-09-18,2025-09-22,1580,1517.0,14015,-885748.0,SL,0.579,65,87692238.0,138388944.0,-36.63349436353817
Allo Bank Indonesia Tbk.,2025-09-30,2025-11-06,1485,1480.0,14763,-73815.0,TIMEOUT,0.58,65,87618423.0,138388944.0,-36.686833162047975
Alumindo Light Metal Industry Tbk.,2020-04-20,2020-04-21,258,248.0,84901,-876178.0,SL,0.587,65,86742244.0,138388944.0,-37.319961051223856
Alumindo Light Metal Industry Tbk.,2020-04-23,2020-04-28,240,230.0,90356,-867418.0,SL,0.573,65,85874827.0,138388944.0,-37.94675750976177
Alumindo Light Metal Industry Tbk.,2020-04-28,2020-04-29,240,230.0,89452,-858739.0,SL,0.557,65,85016088.0,138388944.0,-38.567283236152164
Alumindo Light Metal Industry Tbk.,2020-05-04,2020-05-05,240,230.0,88558,-850157.0,SL,0.598,65,84165931.0,138388944.0,-39.18160760009846
Alumindo Light Metal Industry Tbk.,2020-05-08,2020-05-11,270,259.0,77931,-841655.0,SL,0.59,65,83324276.0,138388944.0,-39.789788409686835
Alumindo Light Metal Industry Tbk.,2020-05-13,2020-05-14,272,261.0,76584,-833234.0,SL,0.699,65,82491042.0,138388944.0,-40.391884195604526
Alumindo Light Metal Industry Tbk.,2020-05-18,2020-05-19,272,261.0,75818,-824900.0,SL,0.699,65,81666142.0,138388944.0,-40.98795782414526
Alumindo Light Metal Industry Tbk.,2020-06-22,2020-06-23,226,217.0,90338,-816656.0,SL,0.567,65,80849487.0,138388944.0,-41.578073606804885
Alumindo Light Metal Industry Tbk.,2020-11-05,2020-11-06,230,221.0,87879,-808487.0,SL,0.564,65,80041000.0,138388944.0,-42.16228718386637
Alumindo Light Metal Industry Tbk.,2020-11-10,2020-11-16,232,223.0,86251,-800409.0,SL,0.575,65,79240591.0,138388944.0,-42.740663589426624
Alumindo Light Metal Industry Tbk.,2020-11-13,2020-11-16,228,219.0,86886,-792400.0,SL,0.592,65,78448190.0,138388944.0,-43.31325340556107
Alumindo Light Metal Industry Tbk.,2020-11-17,2020-11-17,220,233.0,89145,1176714.0,TP,0.561,65,79624904.0,138388944.0,-42.46295860166402
Alumindo Light Metal Industry Tbk.,2020-11-19,2020-11-20,220,233.0,90482,1194362.0,TP,0.561,65,80819267.0,138388944.0,-41.59991061135635
Alumindo Light Metal Industry Tbk.,2020-11-24,2020-11-26,282,271.0,71648,-808189.0,SL,0.594,65,80011077.0,138388944.0,-42.183909575897914
Alumindo Light Metal Industry Tbk.,2020-11-27,2021-01-06,246,236.0,81312,-800110.0,SL,0.552,65,79210967.0,138388944.0,-42.76206992373611
Alumindo Light Metal Industry Tbk.,2021-01-05,2021-01-06,250,240.0,79210,-792100.0,SL,0.556,65,78418867.0,138388944.0,-43.33444223694632
Alumindo Light Metal Industry Tbk.,2021-01-08,2021-01-11,260,250.0,75402,-784181.0,SL,0.594,65,77634686.0,138388944.0,-43.9010922722266
Alumindo Light Metal Industry Tbk.,2021-01-13,2021-01-18,268,257.0,72420,-776342.0,SL,0.558,65,76858344.0,138388944.0,-44.4620778376631
Alumindo Light Metal Industry Tbk.,2021-01-19,2021-01-20,260,250.0,73902,-768581.0,SL,0.551,65,76089763.0,138388944.0,-45.01745529613984
Alumindo Light Metal Industry Tbk.,2021-01-29,2021-02-01,258,248.0,73730,-760894.0,SL,0.552,65,75328870.0,138388944.0,-45.567277397535456
Alumindo Light Metal Industry Tbk.,2021-02-19,2021-02-22,262,252.0,71878,-753281.0,SL,0.556,65,74575588.0,138388944.0,-46.111599782132885
Alumindo Light Metal Industry Tbk.,2021-04-22,2021-04-23,250,240.0,74575,-745750.0,SL,0.593,65,73829838.0,138388944.0,-46.65047953541722
Alumindo Light Metal Industry Tbk.,2021-04-22,2021-04-23,250,240.0,73829,-738290.0,SL,0.629,65,73091548.0,138388944.0,-47.18396868466602
Alumindo Light Metal Industry Tbk.,2021-04-29,2021-05-03,240,240.0,76137,0.0,TIMEOUT,0.552,65,73091548.0,138388944.0,-47.18396868466602
Alumindo Light Metal Industry Tbk.,2021-05-03,2021-05-04,240,230.0,76137,-730915.0,SL,0.577,65,72360633.0,138388944.0,-47.71212865097085
Alumindo Light Metal Industry Tbk.,2021-05-10,2021-05-11,240,254.0,75375,1085400.0,TP,0.56,65,73446033.0,138388944.0,-46.92781744183264
